Order ID,Order Date,Ship Date,Shipping Days,Ship Mode,Customer Name,Segment,Country,Governorate,city,sales_person,Product ID,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Cost,Revenue,Profit,Returned
EG-2023-1056,2023-02-27,2023-03-04,5,Standard Class,Rania Moustafa,Home Office,Egypt,Beni Suef,Beni Suef City,Youssef Khaled,CLO-SH-199,Clothing & Apparel,Shirts,10,367.27,0.1,3305.43,2593.86,3305.43,711.57,No
EG-2023-1057,2023-02-27,2023-03-01,2,Second Class,Jamila Awad,Corporate,Egypt,Damietta,Damietta City,Sara Amin,OFF-BI-693,Office Supplies,Binders,3,72.6,0.0,217.8,147.04,217.8,70.76,No
EG-2023-1058,2023-02-27,2023-03-01,2,Second Class,Asmaa Galal,Home Office,Egypt,Dakahlia,Mit Ghamr,Amr Salah,TEC-AC-445,Technology,Accessories,10,370.42,0.0,3704.2,2650.08,3704.2,1054.12,No
EG-2023-1057,2023-03-01,2023-03-02,1,First Class,Mena Shalaby,Consumer,Egypt,Port Said,Al Arab,Sara Amin,OFF-ST-992,Office Supplies,Storage,7,294.16,0.0,2059.12,1395.34,2059.12,663.78,No
EG-2023-1058,2023-03-01,2023-03-07,6,Standard Class,Amir Karara,Home Office,Egypt,Sohag,Tahta,Ahmed Ragab,CLO-PA-831,Clothing & Apparel,Pants,5,636.6,0.0,3183.0,2134.28,3183.0,1048.72,No
EG-2023-1059,2023-03-01,2023-03-07,6,Standard Class,Nelly Karim,Home Office,Egypt,Asyut,Fateh,Sara Amin,OFF-AR-101,Office Supplies,Art,1,54.99,0.0,54.99,38.6,54.99,16.39,No
EG-2023-1058,2023-03-02,2023-03-04,2,Second Class,Amr Diab,Home Office,Egypt,Beheira,Kom Hamada,Sara Amin,HOM-RE-834,Home Appliances,Refrigerators,6,10887.85,0.0,65327.1,48268.07,65327.1,17059.03,No
EG-2023-1059,2023-03-02,2023-03-06,4,Standard Class,Dina El-Sherbiny,Corporate,Egypt,Minya,Mallawi,Noha Mahmoud,TEC-AC-193,Technology,Accessories,9,354.69,0.05,3032.6,2360.72,3032.6,671.88,No
EG-2023-1060,2023-03-02,2023-03-04,2,Second Class,Eyad Nassar,Home Office,Egypt,Aswan,Kom Ombo,Ahmed Ragab,SPO-CA-891,Sports & Outdoors,Camping Gear,6,1625.09,0.0,9750.54,7785.29,9750.54,1965.25,No
EG-2023-1059,2023-03-03,2023-03-05,2,Second Class,Omar Sherif,Corporate,Egypt,North Sinai,Arish,Sara Amin,TEC-CO-692,Technology,Copiers,5,5189.52,0.15,22055.46,15528.62,22055.46,6526.84,No
EG-2023-1060,2023-03-04,2023-03-08,4,Standard Class,Adel Emam,Consumer,Egypt,Giza,6th of October,Noha Mahmoud,CLO-JA-694,Clothing & Apparel,Jackets,3,1646.99,0.05,4693.92,3349.3,4693.92,1344.62,Yes
EG-2023-1061,2023-03-04,2023-03-09,5,Standard Class,Tara Emad,Home Office,Egypt,Damietta,Ras El Bar,Karim Salah,SPO-FI-767,Sports & Outdoors,Fitness Equipment,5,3237.59,0.05,15378.55,12002.58,15378.55,3375.97,Yes
EG-2023-1062,2023-03-04,2023-03-08,4,Standard Class,Karim Mahmoud,Home Office,Egypt,Red Sea,Hurghada,Sara Amin,SPO-SP-781,Sports & Outdoors,Sportswear,4,470.34,0.0,1881.36,1453.4,1881.36,427.96,No
EG-2023-1061,2023-03-06,2023-03-08,2,Second Class,Mena Shalaby,Consumer,Egypt,Minya,Samalut,Noha Mahmoud,FUR-BO-823,Furniture,Bookcases,1,2105.53,0.05,2000.25,1566.75,2000.25,433.5,No
EG-2023-1062,2023-03-06,2023-03-10,4,Standard Class,Omar Sherif,Corporate,Egypt,South Sinai,Sharm El-Sheikh,Sara Amin,FUR-CH-314,Furniture,Chairs,9,843.15,0.0,7588.35,5873.56,7588.35,1714.79,No
EG-2023-1063,2023-03-06,2023-03-12,6,Standard Class,Fatma Ibrahim,Consumer,Egypt,New Valley,Farafra,Karim Salah,OFF-BI-316,Office Supplies,Binders,1,86.93,0.0,86.93,63.0,86.93,23.93,No
EG-2023-1062,2023-03-07,2023-03-07,0,Same Day,Tarek Sayed,Home Office,Egypt,Alexandria,Stanly,Noha Mahmoud,CLO-JA-265,Clothing & Apparel,Jackets,10,1917.86,0.0,19178.6,15080.72,19178.6,4097.88,No
EG-2023-1063,2023-03-08,2023-03-08,0,Same Day,Tarek Sayed,Corporate,Egypt,Matrouh,Alamein,Ahmed Ragab,TEC-MA-327,Technology,Machines,1,5897.75,0.05,5602.86,3973.13,5602.86,1629.73,No
EG-2023-1064,2023-03-08,2023-03-08,0,Same Day,Eyad Nassar,Home Office,Egypt,South Sinai,Sharm El-Sheikh,Mina Youssef,OFF-AR-687,Office Supplies,Art,10,61.28,0.0,612.8,486.34,612.8,126.46,No
EG-2023-1065,2023-03-08,2023-03-09,1,First Class,Eyad Nassar,Corporate,Egypt,Beheira,Kom Hamada,Youssef Khaled,SPO-SP-158,Sports & Outdoors,Sportswear,6,526.1,0.0,3156.6,2054.89,3156.6,1101.71,Yes
EG-2023-1064,2023-03-10,2023-03-14,4,Standard Class,Ghada Abdelrazek,Home Office,Egypt,Minya,Minya City,Amr Salah,OFF-AR-452,Office Supplies,Art,1,65.31,0.0,65.31,44.87,65.31,20.44,No
EG-2023-1065,2023-03-10,2023-03-10,0,Same Day,Nelly Karim,Corporate,Egypt,Suez,Arbaeen,Ahmed Ragab,OFF-BI-904,Office Supplies,Binders,9,80.84,0.1,654.8,485.8,654.8,169.0,No
EG-2023-1066,2023-03-10,2023-03-15,5,Standard Class,Zainab Soliman,Home Office,Egypt,Asyut,Asyut City,Mina Youssef,SPO-FI-224,Sports & Outdoors,Fitness Equipment,1,3161.7,0.0,3161.7,2428.2,3161.7,733.5,No
EG-2023-1065,2023-03-11,2023-03-11,0,Same Day,Hany Ramzy,Home Office,Egypt,Alexandria,Miami,Noha Mahmoud,OFF-AR-151,Office Supplies,Art,2,58.2,0.05,110.58,81.21,110.58,29.37,No
EG-2023-1066,2023-03-11,2023-03-11,0,Same Day,Ahmed Helmy,Home Office,Egypt,Port Said,Al Sharq,Youssef Khaled,CLO-PA-964,Clothing & Apparel,Pants,7,563.84,0.0,3946.88,3044.43,3946.88,902.45,No
EG-2023-1067,2023-03-11,2023-03-12,1,First Class,Zainab Soliman,Corporate,Egypt,Damietta,Ras El Bar,Sara Amin,OFF-ST-917,Office Supplies,Storage,5,296.3,0.15,1259.28,871.55,1259.28,387.73,No
EG-2023-1066,2023-03-12,2023-03-17,5,Standard Class,Mahmoud Saad,Home Office,Egypt,Sharqia,Zagazig,Ahmed Ragab,OFF-PA-587,Office Supplies,Paper,2,46.42,0.15,78.91,62.06,78.91,16.85,No
EG-2023-1067,2023-03-13,2023-03-17,4,Standard Class,Amina Khalil,Consumer,Egypt,Kafr El-Sheikh,Kafr El-Sheikh City,Mina Youssef,TEC-CO-758,Technology,Copiers,1,5026.77,0.05,4775.43,3502.46,4775.43,1272.97,No
EG-2023-1068,2023-03-13,2023-03-15,2,Second Class,Ahmed Mansour,Home Office,Egypt,Qalyubia,Banha,Noha Mahmoud,CLO-JA-150,Clothing & Apparel,Jackets,2,1759.97,0.15,2991.95,2031.38,2991.95,960.57,No
EG-2023-1069,2023-03-13,2023-03-14,1,First Class,Nour El-Din,Consumer,Egypt,Asyut,Asyut City,Mina Youssef,HOM-AI-718,Home Appliances,Air Conditioners,2,17093.83,0.15,29059.51,21056.49,29059.51,8003.02,Yes
EG-2023-1068,2023-03-14,2023-03-17,3,Second Class,Hazem Emam,Consumer,Egypt,Sohag,Sohag City,Mina Youssef,OFF-BI-701,Office Supplies,Binders,4,73.03,0.05,277.51,181.46,277.51,96.05,No
EG-2023-1069,2023-03-14,2023-03-15,1,First Class,Omar Sherif,Consumer,Egypt,Dakahlia,Mansoura,Ahmed Ragab,SPO-CA-195,Sports & Outdoors,Camping Gear,7,1647.64,0.05,10956.81,7286.24,10956.81,3670.57,No
EG-2023-1070,2023-03-14,2023-03-18,4,Standard Class,Amir Karara,Corporate,Egypt,Qalyubia,Banha,Noha Mahmoud,TEC-PH-270,Technology,Phones,5,1370.89,0.0,6854.45,4845.34,6854.45,2009.11,No
EG-2023-1069,2023-03-15,2023-03-16,1,First Class,Hend Sabry,Corporate,Egypt,Asyut,Asyut City,Youssef Khaled,FUR-CH-475,Furniture,Chairs,8,910.62,0.05,6920.71,5220.23,6920.71,1700.48,No
EG-2023-1070,2023-03-16,2023-03-20,4,Standard Class,Amir Karara,Consumer,Egypt,Matrouh,Siwa,Amr Salah,OFF-ST-853,Office Supplies,Storage,1,284.24,0.05,270.03,193.22,270.03,76.81,No
EG-2023-1071,2023-03-16,2023-03-21,5,Standard Class,Tamer Hosny,Corporate,Egypt,Damietta,Ras El Bar,Amr Salah,HOM-MI-501,Home Appliances,Microwaves,6,3707.25,0.0,22243.5,15906.19,22243.5,6337.31,No
EG-2023-1072,2023-03-16,2023-03-16,0,Same Day,Ghada Abdelrazek,Home Office,Egypt,Aswan,Kom Ombo,Ahmed Ragab,TEC-PH-189,Technology,Phones,8,1575.0,0.0,12600.0,9085.75,12600.0,3514.25,No
EG-2023-1071,2023-03-18,2023-03-20,2,Second Class,Asmaa Galal,Home Office,Egypt,Monufia,Menouf,Ahmed Ragab,OFF-BI-498,Office Supplies,Binders,10,77.55,0.0,775.5,544.33,775.5,231.17,No
EG-2023-1072,2023-03-19,2023-03-24,5,Standard Class,Fatma Ibrahim,Home Office,Egypt,Damietta,Damietta City,Ahmed Ragab,TEC-PH-474,Technology,Phones,6,1504.99,0.0,9029.94,6375.72,9029.94,2654.22,No
EG-2023-1073,2023-03-19,2023-03-24,5,Standard Class,Huda El-Mufti,Consumer,Egypt,Alexandria,Miami,Youssef Khaled,OFF-PA-903,Office Supplies,Paper,10,49.09,0.05,466.36,355.99,466.36,110.37,No
EG-2023-1073,2023-03-20,2023-03-23,3,Second Class,Amr Hassan,Consumer,Egypt,Kafr El-Sheikh,Kafr El-Sheikh City,Amr Salah,SPO-BI-136,Sports & Outdoors,Bicycles,5,4482.5,0.0,22412.5,14840.85,22412.5,7571.65,No
EG-2023-1074,2023-03-20,2023-03-20,0,Same Day,Hany Ramzy,Home Office,Egypt,Aswan,Aswan City,Noha Mahmoud,CLO-PA-737,Clothing & Apparel,Pants,6,619.99,0.0,3719.94,2928.27,3719.94,791.67,No
EG-2023-1074,2023-03-21,2023-03-27,6,Standard Class,Mustafa Kamal,Corporate,Egypt,Port Said,Al Arab,Noha Mahmoud,HOM-RE-147,Home Appliances,Refrigerators,2,11798.88,0.0,23597.76,18559.87,23597.76,5037.89,No
EG-2023-1075,2023-03-22,2023-03-23,1,First Class,Eyad Nassar,Corporate,Egypt,Minya,Samalut,Karim Salah,CLO-PA-222,Clothing & Apparel,Pants,10,589.09,0.0,5890.9,4207.12,5890.9,1683.78,No
EG-2023-1076,2023-03-22,2023-03-25,3,Second Class,Omar Sherif,Home Office,Egypt,North Sinai,Rafah,Youssef Khaled,OFF-AR-895,Office Supplies,Art,1,64.45,0.05,61.23,45.63,61.23,15.6,No
EG-2023-1077,2023-03-22,2023-03-25,3,Second Class,Hany Ramzy,Home Office,Egypt,Giza,Dokki,Youssef Khaled,FUR-FU-129,Furniture,Furnishings,10,136.59,0.0,1365.9,921.12,1365.9,444.78,No
EG-2023-1076,2023-03-23,2023-03-26,3,Second Class,Ahmed Mansour,Consumer,Egypt,Fayoum,Fayoum City,Karim Salah,FUR-TA-208,Furniture,Tables,9,4231.47,0.0,38083.23,26343.03,38083.23,11740.2,No
EG-2023-1077,2023-03-23,2023-03-25,2,Second Class,Khaled El-Nabawy,Corporate,Egypt,South Sinai,Nuweiha,Youssef Khaled,FUR-TA-565,Furniture,Tables,2,4705.16,0.0,9410.32,7355.12,9410.32,2055.2,No
EG-2023-1077,2023-03-24,2023-03-25,1,First Class,Ghada Abdelrazek,Consumer,Egypt,Minya,Mallawi,Mina Youssef,FUR-FU-404,Furniture,Furnishings,7,139.56,0.0,976.92,684.33,976.92,292.59,No
EG-2023-1078,2023-03-24,2023-03-24,0,Same Day,Karim Mahmoud,Consumer,Egypt,Qalyubia,Banha,Ahmed Ragab,CLO-SH-995,Clothing & Apparel,Shoes,6,1301.75,0.0,7810.5,5254.98,7810.5,2555.52,No
EG-2023-1079,2023-03-24,2023-03-26,2,Second Class,Karim Mahmoud,Consumer,Egypt,Gharbia,El Mahalla El Kubra,Ahmed Ragab,HOM-AI-392,Home Appliances,Air Conditioners,10,16466.47,0.0,164664.7,124685.0,164664.7,39979.7,No
EG-2023-1078,2023-03-25,2023-03-25,0,Same Day,Hany Ramzy,Consumer,Egypt,Beni Suef,Beni Suef City,Ahmed Ragab,CLO-JA-651,Clothing & Apparel,Jackets,3,1743.6,0.0,5230.8,4155.93,5230.8,1074.87,No
EG-2023-1079,2023-03-26,2023-03-30,4,Standard Class,Reem Moustafa,Home Office,Egypt,Alexandria,Smouha,Sara Amin,FUR-BO-451,Furniture,Bookcases,7,2194.1,0.0,15358.7,12045.29,15358.7,3313.41,No
EG-2023-1080,2023-03-26,2023-03-26,0,Same Day,Ahmed Ezz,Consumer,Egypt,North Sinai,Arish,Mina Youssef,SPO-SP-746,Sports & Outdoors,Sportswear,8,509.68,0.05,3873.57,2943.86,3873.57,929.71,No
EG-2023-1080,2023-03-27,2023-03-31,4,Standard Class,Zainab Soliman,Consumer,Egypt,North Sinai,Rafah,Amr Salah,SPO-CA-459,Sports & Outdoors,Camping Gear,4,1445.8,0.15,4915.72,3883.41,4915.72,1032.31,No
EG-2023-1081,2023-03-28,2023-04-01,4,Standard Class,Amr Diab,Home Office,Egypt,North Sinai,Sheikh Zuweid,Noha Mahmoud,SPO-BI-700,Sports & Outdoors,Bicycles,8,4604.53,0.0,36836.24,24066.09,36836.24,12770.15,No
EG-2023-1082,2023-03-28,2023-04-03,6,Standard Class,Tarek Sayed,Home Office,Egypt,Dakahlia,Mansoura,Noha Mahmoud,FUR-TA-814,Furniture,Tables,6,4387.38,0.15,22375.64,15499.2,22375.64,6876.44,No
EG-2023-1082,2023-03-29,2023-03-31,2,Second Class,Mahmoud Yassin,Corporate,Egypt,Giza,Dokki,Mina Youssef,HOM-MI-104,Home Appliances,Microwaves,4,3504.24,0.0,14016.96,10423.04,14016.96,3593.92,No
EG-2023-1083,2023-03-30,2023-04-04,5,Standard Class,Adel Emam,Home Office,Egypt,Qalyubia,Shubra El-Kheima,Sara Amin,SPO-CA-210,Sports & Outdoors,Camping Gear,2,1566.67,0.0,3133.34,2131.4,3133.34,1001.94,No
EG-2023-1084,2023-03-30,2023-04-04,5,Standard Class,Farouk El-Fishawy,Consumer,Egypt,Minya,Minya City,Karim Salah,FUR-BO-703,Furniture,Bookcases,3,1823.08,0.0,5469.24,3988.05,5469.24,1481.19,Yes
EG-2023-1085,2023-03-30,2023-04-03,4,Standard Class,Ahmed Mekky,Home Office,Egypt,Sharqia,Zagazig,Amr Salah,CLO-SH-166,Clothing & Apparel,Shoes,3,1257.51,0.05,3583.9,2411.74,3583.9,1172.16,No
EG-2023-1084,2023-03-31,2023-04-02,2,Second Class,Asser Yassin,Consumer,Egypt,Sohag,Sohag City,Amr Salah,HOM-RE-625,Home Appliances,Refrigerators,3,11971.42,0.0,35914.26,23963.46,35914.26,11950.8,No
EG-2023-1085,2023-03-31,2023-04-05,5,Standard Class,Mohamed Ali,Home Office,Egypt,Monufia,Menouf,Sara Amin,CLO-PA-823,Clothing & Apparel,Pants,8,612.36,0.05,4653.94,3445.13,4653.94,1208.81,No
EG-2023-1085,2023-04-01,2023-04-06,5,Standard Class,Ahmed Ezz,Consumer,Egypt,Minya,Minya City,Sara Amin,TEC-CO-887,Technology,Copiers,1,5485.66,0.1,4937.09,3411.96,4937.09,1525.13,No
EG-2023-1086,2023-04-01,2023-04-05,4,Standard Class,Hazem Emam,Home Office,Egypt,Gharbia,Zifta,Noha Mahmoud,HOM-BL-146,Home Appliances,Blenders,1,852.02,0.1,766.82,608.42,766.82,158.4,No
EG-2023-1086,2023-04-02,2023-04-02,0,Same Day,Huda El-Mufti,Corporate,Egypt,Luxor,Luxor City,Karim Salah,HOM-MI-225,Home Appliances,Microwaves,8,3196.0,0.1,23011.2,15099.41,23011.2,7911.79,No
EG-2023-1087,2023-04-03,2023-04-03,0,Same Day,Eyad Nassar,Corporate,Egypt,Matrouh,Marsa Matrouh,Ahmed Ragab,TEC-MA-530,Technology,Machines,1,5824.62,0.15,4950.93,3718.4,4950.93,1232.53,No
EG-2023-1088,2023-04-04,2023-04-04,0,Same Day,Asser Yassin,Home Office,Egypt,Qena,Qena City,Sara Amin,HOM-RE-169,Home Appliances,Refrigerators,10,11476.28,0.0,114762.8,88805.01,114762.8,25957.79,No
EG-2023-1089,2023-04-04,2023-04-05,1,First Class,Asser Yassin,Home Office,Egypt,Cairo,Maadi,Sara Amin,CLO-SH-767,Clothing & Apparel,Shoes,4,1262.97,0.15,4294.1,3151.71,4294.1,1142.39,No
EG-2023-1090,2023-04-04,2023-04-07,3,Second Class,Aya Mahmoud,Consumer,Egypt,Minya,Mallawi,Ahmed Ragab,OFF-PA-432,Office Supplies,Paper,3,45.36,0.15,115.67,86.79,115.67,28.88,No
EG-2023-1089,2023-04-05,2023-04-10,5,Standard Class,Amr Diab,Consumer,Egypt,Matrouh,Alamein,Sara Amin,TEC-AC-708,Technology,Accessories,10,359.16,0.05,3412.02,2716.42,3412.02,695.6,No
EG-2023-1090,2023-04-05,2023-04-05,0,Same Day,Farouk El-Fishawy,Home Office,Egypt,Matrouh,Siwa,Youssef Khaled,OFF-AR-246,Office Supplies,Art,10,63.46,0.0,634.6,420.74,634.6,213.86,No
EG-2023-1091,2023-04-05,2023-04-08,3,Second Class,Huda El-Mufti,Home Office,Egypt,Suez,Attaka,Amr Salah,OFF-PA-579,Office Supplies,Paper,7,53.71,0.0,375.97,297.29,375.97,78.68,No
EG-2023-1090,2023-04-06,2023-04-12,6,Standard Class,Ahmed Mekky,Corporate,Egypt,Gharbia,Tanta,Youssef Khaled,FUR-TA-271,Furniture,Tables,5,4228.64,0.05,20086.04,15915.17,20086.04,4170.87,No
EG-2023-1091,2023-04-06,2023-04-07,1,First Class,Rania Moustafa,Consumer,Egypt,Asyut,Asyut City,Amr Salah,FUR-FU-392,Furniture,Furnishings,7,135.89,0.0,951.23,741.15,951.23,210.08,Yes
EG-2023-1092,2023-04-06,2023-04-10,4,Standard Class,Mustafa Kamal,Consumer,Egypt,Suez,Suez City,Mina Youssef,CLO-SH-154,Clothing & Apparel,Shoes,9,1118.04,0.0,10062.36,6605.54,10062.36,3456.82,No
EG-2023-1091,2023-04-07,2023-04-10,3,Second Class,Mohamed Ramadan,Consumer,Egypt,Luxor,Esna,Ahmed Ragab,OFF-AR-681,Office Supplies,Art,5,63.93,0.15,271.7,187.17,271.7,84.53,No
EG-2023-1092,2023-04-07,2023-04-09,2,Second Class,Ghada Abdelrazek,Consumer,Egypt,Asyut,Asyut City,Noha Mahmoud,TEC-AC-106,Technology,Accessories,7,354.9,0.0,2484.3,1896.41,2484.3,587.89,No
EG-2023-1093,2023-04-07,2023-04-13,6,Standard Class,Adel Emam,Home Office,Egypt,Aswan,Kom Ombo,Sara Amin,FUR-TA-525,Furniture,Tables,2,4517.16,0.0,9034.32,5939.28,9034.32,3095.04,No
EG-2023-1092,2023-04-08,2023-04-10,2,Second Class,Fatma Ibrahim,Corporate,Egypt,New Valley,Dakhla,Youssef Khaled,CLO-SH-522,Clothing & Apparel,Shirts,3,396.77,0.1,1071.28,698.76,1071.28,372.52,No
EG-2023-1093,2023-04-08,2023-04-10,2,Second Class,Mayan El-Sayed,Home Office,Egypt,Matrouh,Marsa Matrouh,Amr Salah,OFF-AR-192,Office Supplies,Art,8,57.25,0.05,435.1,310.25,435.1,124.85,No
EG-2023-1093,2023-04-09,2023-04-14,5,Standard Class,Tarek Sayed,Consumer,Egypt,Gharbia,El Mahalla El Kubra,Noha Mahmoud,CLO-SH-478,Clothing & Apparel,Shirts,9,360.12,0.05,3079.03,2441.11,3079.03,637.92,No
EG-2023-1094,2023-04-10,2023-04-12,2,Second Class,Hussein Fahmy,Consumer,Egypt,Red Sea,Hurghada,Amr Salah,FUR-CH-908,Furniture,Chairs,6,773.85,0.05,4410.94,3466.34,4410.94,944.6,No
EG-2023-1095,2023-04-10,2023-04-15,5,Standard Class,Tamer Hosny,Corporate,Egypt,Luxor,Luxor City,Amr Salah,OFF-BI-951,Office Supplies,Binders,7,74.14,0.1,467.08,328.92,467.08,138.16,No
EG-2023-1096,2023-04-10,2023-04-13,3,Second Class,Mahmoud Yassin,Consumer,Egypt,Luxor,Esna,Mina Youssef,FUR-TA-104,Furniture,Tables,10,4683.35,0.1,42150.15,32145.48,42150.15,10004.67,No
EG-2023-1095,2023-04-11,2023-04-12,1,First Class,Khaled El-Nabawy,Corporate,Egypt,Minya,Minya City,Amr Salah,HOM-BL-190,Home Appliances,Blenders,3,856.78,0.05,2441.82,1896.47,2441.82,545.35,No
EG-2023-1096,2023-04-12,2023-04-14,2,Second Class,Mona Zaki,Home Office,Egypt,Matrouh,Siwa,Mina Youssef,CLO-JA-142,Clothing & Apparel,Jackets,9,1816.17,0.0,16345.53,12743.99,16345.53,3601.54,No
EG-2023-1097,2023-04-12,2023-04-14,2,Second Class,Youssef Hussein,Consumer,Egypt,Sohag,Sohag City,Sara Amin,TEC-AC-506,Technology,Accessories,8,351.14,0.15,2387.75,1792.89,2387.75,594.86,No
EG-2023-1098,2023-04-12,2023-04-12,0,Same Day,Hazem Emam,Consumer,Egypt,Luxor,Luxor City,Noha Mahmoud,FUR-CH-731,Furniture,Chairs,10,866.57,0.0,8665.7,6618.64,8665.7,2047.06,Yes
EG-2023-1097,2023-04-14,2023-04-20,6,Standard Class,Dina El-Sherbiny,Consumer,Egypt,Qalyubia,Khanka,Mina Youssef,OFF-ST-919,Office Supplies,Storage,2,304.29,0.15,517.29,386.82,517.29,130.47,No
EG-2023-1098,2023-04-14,2023-04-20,6,Standard Class,Amr Hassan,Home Office,Egypt,North Sinai,Sheikh Zuweid,Sara Amin,OFF-PA-916,Office Supplies,Paper,5,53.2,0.05,252.7,187.44,252.7,65.26,No
EG-2023-1098,2023-04-15,2023-04-16,1,First Class,Mahmoud Saad,Consumer,Egypt,Suez,Suez City,Youssef Khaled,CLO-PA-671,Clothing & Apparel,Pants,7,600.74,0.0,4205.18,3323.6,4205.18,881.58,No
EG-2023-1099,2023-04-16,2023-04-20,4,Standard Class,Amr Hassan,Corporate,Egypt,Sharqia,Belbeis,Karim Salah,TEC-PH-905,Technology,Phones,6,1630.03,0.0,9780.18,7630.19,9780.18,2149.99,No
EG-2023-1100,2023-04-16,2023-04-19,3,Second Class,Ahmed Helmy,Home Office,Egypt,Giza,Dokki,Karim Salah,FUR-BO-455,Furniture,Bookcases,6,1915.58,0.0,11493.48,8166.46,11493.48,3327.02,No
EG-2023-1100,2023-04-17,2023-04-22,5,Standard Class,Fatma Ibrahim,Consumer,Egypt,Minya,Mallawi,Ahmed Ragab,HOM-MI-143,Home Appliances,Microwaves,8,3672.29,0.0,29378.32,22433.87,29378.32,6944.45,No
EG-2023-1101,2023-04-18,2023-04-19,1,First Class,Sahar El-Sayegh,Home Office,Egypt,Dakahlia,Mansoura,Mina Youssef,TEC-PH-761,Technology,Phones,2,1466.48,0.0,2932.96,2263.63,2932.96,669.33,No
EG-2023-1102,2023-04-18,2023-04-23,5,Standard Class,Reem Moustafa,Consumer,Egypt,Beheira,Kom Hamada,Karim Salah,FUR-FU-110,Furniture,Furnishings,5,162.99,0.15,692.71,481.14,692.71,211.57,No
EG-2023-1103,2023-04-18,2023-04-23,5,Standard Class,Ahmed Ezz,Corporate,Egypt,Qalyubia,Shubra El-Kheima,Youssef Khaled,CLO-SH-877,Clothing & Apparel,Shirts,7,389.19,0.05,2588.11,2055.18,2588.11,532.93,No
EG-2023-1102,2023-04-19,2023-04-24,5,Standard Class,Tarek Sayed,Corporate,Egypt,Beni Suef,Nasser,Noha Mahmoud,SPO-CA-421,Sports & Outdoors,Camping Gear,7,1643.76,0.0,11506.32,8134.02,11506.32,3372.3,No
EG-2023-1103,2023-04-19,2023-04-24,5,Standard Class,Asmaa Galal,Home Office,Egypt,Ismailia,Ismailia City,Mina Youssef,SPO-SP-396,Sports & Outdoors,Sportswear,3,491.59,0.0,1474.77,1156.27,1474.77,318.5,No
EG-2023-1104,2023-04-19,2023-04-20,1,First Class,Karim Mahmoud,Corporate,Egypt,Qena,Qena City,Ahmed Ragab,CLO-PA-152,Clothing & Apparel,Pants,4,593.47,0.0,2373.88,1889.24,2373.88,484.64,No
EG-2023-1103,2023-04-20,2023-04-20,0,Same Day,Tara Emad,Corporate,Egypt,Alexandria,Miami,Mina Youssef,FUR-FU-419,Furniture,Furnishings,6,153.58,0.0,921.48,715.85,921.48,205.63,No
EG-2023-1104,2023-04-20,2023-04-24,4,Standard Class,Mohamed Ramadan,Consumer,Egypt,Cairo,Nasr City,Ahmed Ragab,TEC-CO-805,Technology,Copiers,5,4944.6,0.1,22250.7,17577.63,22250.7,4673.07,No
EG-2023-1105,2023-04-20,2023-04-23,3,Second Class,Fatma Ibrahim,Consumer,Egypt,Red Sea,Hurghada,Mina Youssef,CLO-PA-765,Clothing & Apparel,Pants,10,619.59,0.05,5886.1,3861.32,5886.1,2024.78,No
EG-2023-1104,2023-04-21,2023-04-21,0,Same Day,Mohamed Ramadan,Home Office,Egypt,Sharqia,Belbeis,Mina Youssef,CLO-JA-607,Clothing & Apparel,Jackets,4,1789.83,0.0,7159.32,5372.43,7159.32,1786.89,No
EG-2023-1105,2023-04-21,2023-04-22,1,First Class,Amr Diab,Consumer,Egypt,Port Said,Al Arab,Mina Youssef,OFF-AR-655,Office Supplies,Art,1,56.28,0.0,56.28,39.33,56.28,16.95,No
EG-2023-1105,2023-04-22,2023-04-24,2,Second Class,Tamer Hosny,Consumer,Egypt,South Sinai,Sharm El-Sheikh,Karim Salah,TEC-CO-201,Technology,Copiers,1,5036.01,0.05,4784.21,3480.0,4784.21,1304.21,No
EG-2023-1106,2023-04-22,2023-04-23,1,First Class,Asma Abulyazeid,Consumer,Egypt,North Sinai,Sheikh Zuweid,Youssef Khaled,FUR-FU-369,Furniture,Furnishings,1,141.62,0.0,141.62,111.09,141.62,30.53,No
EG-2023-1107,2023-04-22,2023-04-26,4,Standard Class,Hassan El-Raddad,Consumer,Egypt,Sohag,Akhmim,Mina Youssef,TEC-AC-549,Technology,Accessories,8,355.55,0.0,2844.4,1906.58,2844.4,937.82,No
EG-2023-1106,2023-04-23,2023-04-25,2,Second Class,Tarek Sayed,Consumer,Egypt,Gharbia,Zifta,Amr Salah,SPO-CA-150,Sports & Outdoors,Camping Gear,3,1531.73,0.05,4365.43,3047.34,4365.43,1318.09,No
EG-2023-1107,2023-04-23,2023-04-27,4,Standard Class,Hazem Emam,Corporate,Egypt,Sharqia,Zagazig,Amr Salah,FUR-CH-566,Furniture,Chairs,3,842.55,0.1,2274.89,1564.5,2274.89,710.39,No
EG-2023-1108,2023-04-23,2023-04-29,6,Standard Class,Mona Zaki,Home Office,Egypt,North Sinai,Arish,Amr Salah,HOM-AI-522,Home Appliances,Air Conditioners,7,15612.03,0.05,103820.0,77298.58,103820.0,26521.42,No
EG-2023-1107,2023-04-24,2023-04-29,5,Standard Class,Amr Diab,Consumer,Egypt,Suez,Attaka,Noha Mahmoud,OFF-PA-994,Office Supplies,Paper,5,50.07,0.15,212.8,151.06,212.8,61.74,No
